name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Castletownbere Market,http://www.westcorkmarkets.com,353217330178,LocalBusiness,FoodEstablishment,-9.90974823066246,51.6513476751184,Castletownbere,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops,None,None
St Patrick's Cathedral,https://www.stpatrickscathedral.ie,35314539472,LocalBusiness,TouristAttraction,-6.2714767,53.3395154,Dublin City,Dublin,Republic of Ireland,Activity,Church Abbey,Monastery,Attraction,Churches,Abbeys and Monastery,None,None
Strandhill Golf Club,https://www.strandhillgolfclub.com/,353719168188,LocalBusiness,SportsActivityLocation,-8.6041326,54.2658373,Strandhill,Sligo,Republic of Ireland,Golf Course,Activity,Golf,Activity Operator,None,None,None,None
Photo Museum Ireland,https://photomuseumireland.ie/,35316714654,LocalBusiness,TouristAttraction,-6.265444,53.3448232,Dublin City,Dublin,Republic of Ireland,Activity,Photography,Learning,Art Gallery,Attraction,None,None,None
Valentia Island Ferries,,353669476141,LocalBusiness,Not Available,-10.2907974109638,51.925093524084,Knightstown,Kerry,Republic of Ireland,Activity,Transport,Coach,Road,None,None,None,None
Solas Eco Garden Centre,https://www.ecogardenshop.ie/,353579373330,LocalBusiness,TouristAttraction,-7.1690203,53.1517969,Portarlington,Laois,Republic of Ireland,Activity,Gardening,Nature and Wildlife,Learning,Gardens,Attraction,Garden,Shopping
Books@One,https://www.booksatone.ie/louisburgh/,3539866885,LocalBusiness,ShoppingCenter,-9.8098762,53.7626494,Louisburgh,Mayo,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Attraction,Literary Ireland,Cafe,Food and Drink,Food Shops
The Dingle Peninsula Food & Drink Trail,https://dingle-peninsula.ie/food-drink/taste-experiences-on-the-dingle-peninsula.html,,LocalBusiness,FoodEstablishment,-10.2700068489257,52.1382626584424,Daingean U Chis (Dingle),Kerry,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
The Workhouse Famine & Heritage Centre,https://www.dunfanaghyworkhouse.com/,353749136540,LocalBusiness,Museum,-7.9769915,55.1798502,Dunfanaghy,Donegal,Republic of Ireland,Activity,Attraction,Museums and Attraction,Cafe,Food and Drink,Tour,None,None
James Fort Kinsale,https://www.castles.nl/james-fort,353214772234,LocalBusiness,TouristAttraction,-8.5120806,51.6986056,Kinsale,Cork,Republic of Ireland,Activity,Ruins,Attraction,Historic Houses and Castle,None,None,None,None
Sonairte Food and Craft Market,https://sonairte.ie/,353419827572,LocalBusiness,FoodEstablishment,-6.257022,53.678076,Laytown,Meath,Republic of Ireland,Activity,Food and Drink,Restaurant,Food Shops,Shopping,None,None,None
Castel International [Education),https://www.casteleducation.com/,353667129720,LocalBusiness,Not Available,-9.67260498996586,52.2865561944266,Tralee,Kerry,Republic of Ireland,Activity,Learning,None,None,None,None,None,None
Contemporary Music Centre,https://www.cmc.ie/,35316731922,LocalBusiness,Not Available,-6.269532,53.344173,Dublin City,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Midleton Distillery Experience,https://www.jamesonwhiskey.com/en-ie/visit-our-distilleries/midleton-distillery-cork/,353214613594,LocalBusiness,FoodEstablishment,-8.1693376,51.9132135,Midleton,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Attraction,Museums and Attraction,Food Trails and Tour,Tour,None
Eason,https://www.easons.com/about/stores,353214270477,LocalBusiness,ShoppingCenter,-8.4723146,51.8982709,Cork City,Cork,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None,None
Earthwise,https://www.earthwise.me/,353834117498,LocalBusiness,TravelAgency,-8.81667,53.06639,Gort,Galway,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Activity Operator,Tour,None,None,None,None
Patrickstown Viewing Point,,,LocalBusiness,TouristAttraction,-7.085113,53.74976,Oldcastle,Meath,Republic of Ireland,Activity,Natural Landscape,Attraction,None,None,None,None,None
Donaghpatrick Church,https://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/donaghpatrick-church,,LocalBusiness,TouristAttraction,-6.7595492,53.6965617,Athboy,Meath,Republic of Ireland,Activity,Church Abbey,Monastery,Attraction,Churches,Abbeys and Monastery,None,None
Joyce Country and Western Lakes Geopark,https://joycecountrygeoparkproject.ie/en/,353949000245,LocalBusiness,SportsActivityLocation,-9.3647371,53.6575694,Tourmakeady,Mayo,Republic of Ireland,Activity,Forest Park,Park and Forest Walk,Walking,Natural Landscape,Attraction,None,None
Dn na S Amenity & Heritage Park,https://dunnasi.ie/,353906481183,LocalBusiness,SportsActivityLocation,-7.7376366,53.4002064,Moate,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Bird Watching,Nature and Wildlife,Learning,Walking,Activity Operator,Tracing Your Ancestors
Hyde Bridge Gallery,https://www.yeatssociety.com/,353719142693,LocalBusiness,Store,-8.474933,54.272077,Sligo Town,Sligo,Republic of Ireland,Activity,Craft,Shopping,Art Gallery,Attraction,None,None,None
Crana River and Fullerton Reservoir,,3530749362600,LocalBusiness,SportsActivityLocation,-7.457684,55.128255,Culdaff,Donegal,Republic of Ireland,Activity,Fishing,Angling,None,None,None,None,None
Roscrea Castle and Damer House,https://heritageireland.ie/places-to-visit/roscrea-heritage-centre-roscrea-castle-and-damer-house/,35350521850,LocalBusiness,TouristAttraction,-7.7981524,52.9551159,Roscrea,Tipperary,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Photography,Learning,Attraction,Historic Houses and Castle,Castle,Gardens
The Blessington Lakes,http://visitwicklow.ie/attractions/blessington-lakes/,,LocalBusiness,SportsActivityLocation,-6.5333,53.161488,Blessington,Wicklow,Republic of Ireland,Activity,Cycling,Swimming,Swimming Pools and Water Park,Venue,Walking,None,None
Scenic Area Mahon Falls,,,LocalBusiness,Not Available,-7.50868076486612,52.211101798009,Lemybrien,Waterford,Republic of Ireland,Activity,None,None,None,None,None,None,None
Kilcock Art Gallery,https://kilcockartgallery.ie/,353862578283,LocalBusiness,Store,-6.6682154,53.3998824,Kilcock,Kildare,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Attraction,Activity Operator,Tour
Killarney Lake Tours,https://killarneylaketours.ie/,353646632638,LocalBusiness,SportsActivityLocation,-9.5315837,52.0414855,Killarney,Kerry,Republic of Ireland,Activity,Cruising,Activity Operator,Boat,Tour,None,None,None
Sligo County Library,https://sligolibrary.ie/,353719111850,LocalBusiness,TouristAttraction,-8.472651,54.2727356,Sligo Town,Sligo,Republic of Ireland,Activity,Learning,Tracing Your Ancestors,Attraction,Literary Ireland,Activity Operator,None,None
Wicklow Family History Centre,https://www.wicklow.ie/Living/Services/Arts-Heritage-Archives/Genealogy,35340420100,LocalBusiness,Not Available,-6.0388774,52.980033,Wicklow Town,Wicklow,Republic of Ireland,Activity,Tracing Your Ancestors,None,None,None,None,None,None
Ballyhugh Art and Culture Centre Painting,http://homepage.eircom.net/~ballyhugh/art.htm,353499526044,LocalBusiness,Store,-7.5839647358398,54.1160737914337,Ballyconnell,Cavan,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Craft,Shopping,Learning,Art Gallery,Attraction,Activity Operator
Irish Angling Safaris,https://fishinginireland.info/guides/westmeath,353449372015,LocalBusiness,SportsActivityLocation,-7.285431,53.614807,Crookedwood,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Fishing,Angling,Activity Operator,None,None,None
Lough Caum County Clare,,3530656824367,LocalBusiness,SportsActivityLocation,-9.01918,52.831903,Ennis,Clare,Republic of Ireland,Activity,Fishing,Angling,None,None,None,None,None
St Columba's Church,https://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/kells-town-monastic-sites,353469247508,LocalBusiness,TouristAttraction,-6.879699,53.72754,Kells,Meath,Republic of Ireland,Activity,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,None
Saint Colman's Cathedral,https://cobhcathedralparish.ie,353214813222,LocalBusiness,TouristAttraction,-8.2936865,51.8514618,Cobh,Cork,Republic of Ireland,Activity,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,None
Dingle Marina,http://www.dinglemarina.com,3530669151629,LocalBusiness,SportsActivityLocation,-10.2735526092428,52.1395920455639,Dingle,Kerry,Republic of Ireland,Activity,Cruising,Kayaking,Activity Operator,Sailing,Marina,Venue,None
Lahinch Art Gallery,http://www.lahinchartgallery.com,353657081400,LocalBusiness,Store,-9.3457486,52.9317892,Lahinch,Clare,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Attraction,Food Shops,None
Kilkieran High Cross,http://www.megalithicireland.com/High%20Cross%20Kilkieran.htm,353567751500,LocalBusiness,TouristAttraction,-7.3808278,52.39794,Piltown,Kilkenny,Republic of Ireland,Activity,Church Abbey,Monastery,Attraction,Churches,Abbeys and Monastery,None,None
Lilliput Boat Hire,http://lilliputboathire.com,353876492866,LocalBusiness,SportsActivityLocation,-7.4332599,53.4469527,Mullingar,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Fishing,Angling,Activity Operator,Boat,Tour,None
Killarney Sports & Leisure Centre,https://killarney.coralleisure.ie/,353646636554,LocalBusiness,SportsActivityLocation,-9.4854243,52.0619939,Killarney,Kerry,Republic of Ireland,Activity,Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,None,None
Herb Garden at Kilgraney House,http://kilgraneyhouse.com/,353599775283,LocalBusiness,TouristAttraction,-6.9582,52.6538339,Bagenalstown,Carlow,Republic of Ireland,Activity,Gardens,Attraction,Garden,Food Shops,Shopping,None,None
Mellowes Adventure & Childcare,http://www.mellowes.ie,353469433921,LocalBusiness,TravelAgency,-6.972541,53.651912,Athboy,Meath,Republic of Ireland,Activity,Learning,Activity Operator,Adventure Park,Venue,Sports Venues,None,None
Donegal Bake School,http://donegalmanor.com/cookery-classes-donegal,353749725222,LocalBusiness,TravelAgency,-8.0795833,54.6613287,Donegal Town,Donegal,Republic of Ireland,Activity,Cooking,Cookery,Learning,Activity Operator,None,None,None
Kilkee Thalassotherapy Centre,http://www.kilkeethalasso.com/welcome.html,353659056742,LocalBusiness,HealthClub,-9.6450755,52.6809673,Kilkee,Clare,Republic of Ireland,Activity,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,None,None
Fairbrook House Garden and Museum,https://www.fairbrook-housegarden.com/,35351384657,LocalBusiness,TouristAttraction,-7.2636416,52.2397242,Waterford City,Waterford,Republic of Ireland,Activity,Gardening,Nature and Wildlife,Attraction,Historic Houses and Castle,Art Gallery,Gardens,Garden
Dunamaise Arts Centre,https://www.dunamaise.ie/,353578663355,LocalBusiness,Store,-7.2999834,53.0343718,Portlaoise,Laois,Republic of Ireland,Activity,Craft,Shopping,Movies,Cinema,Venue,Art Gallery,Attraction
The Spa at Dromoland Castle Hotel,https://www.dromoland.ie/spa,35361368144,LocalBusiness,HealthClub,-8.9056364,52.7830484,Dromoland,Clare,Republic of Ireland,Activity,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,None,None
Ardaire Springs Angling Centre,https://www.ardairesprings.com/,353868128937,LocalBusiness,SportsActivityLocation,-7.232,52.31012,Mooncoin,Kilkenny,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,None,None,None,None
Clew Bay Charters,http://www.clewbaycharters.com/,353863884425,LocalBusiness,TravelAgency,-9.5538354,53.8834874,Newport,Mayo,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
GUI National Golf Academy,http://www.learntogolf.ie,35315054040,LocalBusiness,SportsActivityLocation,-6.5588040317383,53.3866817691481,Maynooth,Kildare,Republic of Ireland,Activity,Golf,Learning,Activity Operator,None,None,None,None
St Aidan's Cathedral,https://www.staidanscathedral.ie/,353539235777,LocalBusiness,TouristAttraction,-6.5709015,52.5028662,Enniscorthy,Wexford,Republic of Ireland,Activity,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,None
Fishing Ireland,http://www.fishinginireland.info/guides/wexford.htm,353868851791,LocalBusiness,SportsActivityLocation,-6.56565062068228,52.5001006306539,Enniscorthy,Wexford,Republic of Ireland,Activity,Fishing,Angling,Learning,Activity Operator,None,None,None
Kil'n Time,http://www.kilntime.ie,353749122010,LocalBusiness,Store,-7.73263355044128,54.9473455610421,Letterkenny,Donegal,Republic of Ireland,Activity,Craft,Shopping,Activity Operator,None,None,None,None
Birdwatching at the Bridges of Ross,http://www.clarebirdwatching.com,,LocalBusiness,Not Available,-9.8598094584961,52.5919500957001,Loop Head,Clare,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,None,None,None,None,None
John Dooley PGA,http://www.johndooleypga.ie,353212409110,LocalBusiness,SportsActivityLocation,-8.386656,51.930062,Glanmire,Cork,Republic of Ireland,Activity,Golf,Learning,Activity Operator,None,None,None,None
Ballycotton Island Lighthouse Tours,https://ballycottonseaadventures.com/ballycotton-sea-adventures/ballycotton-island-lighthouse-tours/,353873963998,LocalBusiness,SportsActivityLocation,-8.0021572,51.8269325,Ballycotton,Cork,Republic of Ireland,Activity,Walking,Activity Operator,Boat,Tour,None,None,None
Sarah Walker Gallery,https://sarahwalkergallery.com/,3532770387,LocalBusiness,Store,-9.9114999,51.6502189,Castletownbere,Cork,Republic of Ireland,Activity,Craft,Shopping,Art Gallery,Attraction,Food Shops,None,None
TrekkingTruTime,http://www.trekkingtrutime.com,353879690308,LocalBusiness,SportsActivityLocation,-8.74557,53.30408,Athenry,Galway,Republic of Ireland,Activity,Climbing,Activity Operator,Walking,None,None,None,None
The Sheep,https://www.thesheep.ie/,35391564374,LocalBusiness,Store,-9.0538328,53.2721073,Galway City,Galway,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None
Haggardstown Old Church and Graveyard,,,LocalBusiness,TouristAttraction,-6.3780595,53.9662155,Blackrock,Louth,Republic of Ireland,Activity,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins
PFK,https://www.pfk.ie/,353646642590,LocalBusiness,Store,-9.5834012895491,51.8798426896101,Kenmare,Kerry,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None
Waterford Greenway Bike Hire,http://www.waterfordgreenwaybikehire.com,35351295955,LocalBusiness,SportsActivityLocation,-7.6141705,52.0928333,Dungarvan,Waterford,Republic of Ireland,Activity,Cycling,Activity Operator,Bike Rental,Tour,None,None,None
Lough Derg Yacht Club,http://www.ldyc.ie/,35306724455,LocalBusiness,SportsActivityLocation,-8.275971,52.925974,Dromineer,Tipperary,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Sailing,Activity Operator,Venue,Sports Venues,None,None
Shawbrook Ballet Theatre,http://www.shawbrook.org/,3530449357570,LocalBusiness,Not Available,-7.602052,53.623708,Legan,Longford,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Learning,None,None,None,None,None
The Glens Centre,http://theglenscentre.com,3530719855833,LocalBusiness,Not Available,-8.17477256242682,54.3047652872959,Manorhamilton,Leitrim,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Venue,Music,Activity Operator,None,None,None
The Cathedral of Saint Patrick and Saint Felim,https://www.kilmorediocese.ie/cathedral-of-st-patrick-st-felim,353494331496,LocalBusiness,TouristAttraction,-7.3617541,53.9951218,Cavan Town,Cavan,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Photography,Learning,Attraction,Historic Houses and Castle,Church Abbey,Monastery
Shannon Boat Hire,https://www.shannon-boat-hire.com/boat-hire,353867856633,LocalBusiness,SportsActivityLocation,-8.43937,52.80796,Killaloe,Clare,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Cruising,Fishing,Angling,Sailing,Activity Operator,Boat
The Irish Whiskey Trail,https://whiskeytrail.ie/,353082111222,LocalBusiness,FoodEstablishment,-8.06918164808963,53.4907233149155,Athlone,Roscommon,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Food and Drink,Restaurant,Activity Operator,Food Shops,Shopping,None
Athlone Little Theatre,http://www.athlonelittletheatre.ie,353906474324,LocalBusiness,ComedyClub,-7.931524,53.4234322,Athlone,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Venue,Comedy,None,None,None,None
Killarney Art Holidays,http://www.tinareedartist.com/courses,353857773538,LocalBusiness,Store,-9.27617414117435,51.9877547155325,Killarney,Kerry,Republic of Ireland,Activity,Craft,Shopping,Learning,Activity Operator,None,None,None
The Woodturning Studio,https://www.robertoconnorwoodworking.ie/,353862684488,LocalBusiness,Store,-6.2906283,52.6771278,Gorey,Wexford,Republic of Ireland,Activity,Craft,Shopping,Learning,Food Shops,None,None,None
Dromore Wood Nature Reserve & Visitor Centre,https://www.burrennationalpark.ie/dromore-wood/,353091631804,LocalBusiness,SportsActivityLocation,-8.99441700218436,52.840208975648,Ennis,Clare,Republic of Ireland,Activity,Walking,Forest Park,Park and Forest Walk,Public Park,Nature and Wildlife,None,None
Kerry Writers' Museum,https://www.kerrywritersmuseum.com/,3536822212,LocalBusiness,Museum,-9.4864602,52.4446144,Listowel,Kerry,Republic of Ireland,Activity,Learning,Attraction,Museums and Attraction,Literary Ireland,Cafe,Food and Drink,None
Carlingford Greenway Bike Hire,https://www.carlingfordgreenwaybikehire.ie,353871730653,LocalBusiness,SportsActivityLocation,-6.1872589,54.0421624,Carlingford,Louth,Republic of Ireland,Activity,Cycling,Activity Operator,Bike Rental,Tour,None,None,None
